age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41,Private,High School grad,Married,Other,Husband,White,Male,0,0,40,*,<=50K
26,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,Dropout,Married,Professional,Husband,White,Male,0,0,45,United-States,>50K
21,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,Masters,Married,Professional,Unmarried,White,Male,0,0,40,United-States,<=50K
27,State-gov,High School grad,Married,Admin,Husband,Black,Male,0,0,40,United-States,<=50K
20,Private,High School grad,Never-Married,Sales,Husband,White,Female,0,0,60,United-States,<=50K
32,Local-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,State-gov,High School grad,Never-Married,Service,Unmarried,White,Male,0,0,20,United-States,<=50K
33,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,45,*,<=50K
54,Self-emp-not-inc,High School grad,Married,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
21,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,52,United-States,<=50K
25,Private,High School grad,Married,Blue-Collar,Not-in-family,Asian-Pac-Islander,Male,0,0,54,United-States,<=50K
26,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,Masters,Married,White-Collar,Husband,White,Male,0,0,50,United-States,>50K
28,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Female,0,0,30,United-States,<=50K
41,Self-emp-inc,Masters,Married,Sales,Husband,White,Male,15024,0,70,United-States,>50K
71,Self-emp-not-inc,Dropout,Widowed,Sales,Unmarried,White,Female,0,0,12,United-States,<=50K
54,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,35,United-States,>50K
63,Private,High School grad,Widowed,Service,Unmarried,Black,Female,0,0,24,United-States,<=50K
46,Private,Bachelors,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,Associates,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,36,United-States,<=50K
34,Private,Associates,Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
68,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Female,2456,0,40,United-States,<=50K
22,Private,Bachelors,Married,Blue-Collar,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Private,Associates,Widowed,Service,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,Private,High School grad,Married,Other,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,High School grad,Married,Service,Unmarried,White,Female,0,0,15,United-States,<=50K
41,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,High School grad,Separated,Service,Wife,Black,Female,0,0,35,United-States,<=50K
55,Private,Dropout,Married,Admin,Husband,White,Male,0,0,54,United-States,<=50K
72,Private,High School grad,Separated,Service,Not-in-family,White,Female,0,0,16,United-States,<=50K
35,Private,Bachelors,Separated,White-Collar,Unmarried,White,Female,0,0,42,United-States,<=50K
43,Private,Masters,Married,Professional,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,High School grad,Separated,Blue-Collar,Not-in-family,Black,Female,0,0,40,United-States,<=50K
34,Local-gov,Dropout,Never-Married,Admin,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,1902,40,United-States,>50K
63,Self-emp-not-inc,Dropout,Never-Married,Sales,Not-in-family,Black,Female,0,0,3,United-States,<=50K
23,Private,High School grad,Married,Sales,Husband,White,Female,0,0,27,United-States,<=50K
33,Private,High School grad,Never-Married,Professional,Not-in-family,White,Male,0,0,40,*,>50K
36,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,High School grad,Never-Married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,12,United-States,<=50K
22,Private,High School grad,Never-Married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Self-emp-not-inc,Dropout,Never-Married,Other,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
35,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States,>50K
46,Self-emp-not-inc,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,74,*,>50K
63,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,48,United-States,<=50K
33,Local-gov,High School grad,Married,Service,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Private,High School grad,Married,Blue-Collar,Husband,White,Male,7687,0,54,United-States,>50K
53,State-gov,High School grad,Never-Married,White-Collar,Not-in-family,Black,Female,0,0,50,*,<=50K
29,Private,High School grad,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
49,Local-gov,High School grad,Married,Service,Not-in-family,White,Male,0,0,40,United-States,>50K
40,Private,High School grad,Separated,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
41,Self-emp-not-inc,High School grad,Married,Admin,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,High School grad,Married,Blue-Collar,Own-child,White,Female,0,0,40,United-States,<=50K
54,Self-emp-not-inc,Bachelors,Married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
40,Self-emp-not-inc,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,Bachelors,Never-Married,Blue-Collar,Husband,White,Male,0,0,60,United-States,>50K
63,Private,Masters,Never-Married,Professional,Not-in-family,Black,Male,0,0,20,United-States,<=50K
31,Private,*,Never-Married,Service,Husband,White,Male,0,0,40,United-States,>50K
44,Local-gov,*,Married,Professional,Unmarried,White,Male,0,0,45,United-States,<=50K
54,Private,High School grad,Separated,Admin,Wife,White,Female,0,0,40,United-States,<=50K
21,Private,High School grad,Never-Married,Service,Unmarried,White,Male,0,0,40,United-States,<=50K
26,Private,Dropout,Married,Blue-Collar,Own-child,White,Male,0,0,48,United-States,<=50K
55,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,60,United-States,<=50K
22,Private,Bachelors,Never-Married,Professional,Own-child,White,Female,0,0,20,United-States,<=50K
27,Local-gov,Associates,Married,Sales,Unmarried,White,Male,0,0,40,United-States,>50K
20,Private,High School grad,Never-Married,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
30,Private,Bachelors,Never-Married,Admin,Own-child,White,Female,0,0,40,*,<=50K
29,Private,Bachelors,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,*,<=50K
23,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,1899,40,United-States,<=50K
43,Private,High School grad,Separated,Professional,Unmarried,Black,Female,0,0,40,United-States,<=50K
34,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Male,0,0,40,*,<=50K
41,Private,Bachelors,Separated,Professional,Not-in-family,White,Male,0,1800,40,United-States,<=50K
46,Self-emp-not-inc,Associates,Married,Other,Husband,White,Male,0,0,60,United-States,<=50K
65,Private,Bachelors,Separated,White-Collar,Not-in-family,White,Male,0,0,99,United-States,<=50K
44,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,Bachelors,Never-Married,White-Collar,Own-child,White,Male,0,0,40,*,<=50K
42,Private,Bachelors,Separated,White-Collar,Unmarried,White,Male,0,0,40,United-States,<=50K
56,Private,High School grad,Married,Sales,Wife,White,Female,0,0,15,United-States,<=50K
23,State-gov,High School grad,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,High School grad,Married,Blue-Collar,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,48,United-States,<=50K
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,1886,40,United-States,>50K
45,Private,Dropout,Married,Sales,Own-child,White,Male,0,0,10,United-States,<=50K
81,Self-emp-not-inc,Dropout,Married,Blue-Collar,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States,>50K
34,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,Bachelors,Never-Married,Admin,Own-child,White,Female,0,0,36,United-States,<=50K
33,Local-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,High School grad,Married,Blue-Collar,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,Associates,Never-Married,Admin,Own-child,White,Female,0,0,36,United-States,<=50K
31,Private,High School grad,Never-Married,Service,Own-child,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
42,Private,Dropout,Married,Professional,Husband,White,Male,0,0,45,*,>50K
38,Private,Associates,Never-Married,White-Collar,Not-in-family,White,Male,0,0,54,United-States,<=50K
48,Private,High School grad,Married,Blue-Collar,Husband,White,Male,3103,0,45,United-States,>50K
51,Local-gov,High School grad,Married,Other,Husband,Black,Female,0,0,40,United-States,<=50K
34,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,35,United-States,<=50K
36,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,35,United-States,<=50K
40,Local-gov,Associates,Married,Professional,Husband,White,Male,0,1902,40,United-States,>50K
76,State-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,High School grad,Separated,Sales,Wife,White,Female,0,0,54,United-States,<=50K
24,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Female,0,0,50,United-States,<=50K
45,Private,High School grad,Married,Professional,Husband,Black,Male,0,0,50,United-States,<=50K
33,Self-emp-not-inc,High School grad,Separated,Admin,Husband,White,Female,0,0,40,United-States,<=50K
37,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,35,United-States,<=50K
50,Private,High School grad,Widowed,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,High School grad,Separated,Other,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,Bachelors,Married,Professional,Husband,White,Male,99999,0,50,United-States,>50K
43,Local-gov,High School grad,Married,Blue-Collar,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Private,High School grad,Separated,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
41,Private,High School grad,Separated,Sales,Husband,White,Female,0,0,40,United-States,<=50K
57,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,54,United-States,<=50K
48,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,45,United-States,>50K
46,Private,Associates,Married,Admin,Husband,Black,Male,0,0,80,United-States,>50K
44,Private,High School grad,Married,Professional,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,60,*,<=50K
42,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,30,United-States,<=50K
52,Private,High School grad,Separated,Admin,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Local-gov,Associates,Married,White-Collar,Husband,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,Dropout,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,*,Married,White-Collar,Husband,White,Male,0,0,60,*,<=50K
49,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,>50K
43,Private,Associates,Married,Professional,Not-in-family,White,Male,0,0,50,United-States,>50K
67,Local-gov,High School grad,Married,Admin,Husband,White,Male,0,0,38,United-States,>50K
54,Self-emp-not-inc,High School grad,Married,Admin,Husband,Black,Male,0,0,40,United-States,<=50K
45,State-gov,Dropout,Separated,White-Collar,Wife,White,Male,0,0,45,United-States,<=50K
56,Private,Dropout,Separated,Admin,Not-in-family,White,Male,0,0,45,United-States,<=50K
30,State-gov,Bachelors,Married,Professional,Not-in-family,Black,Female,0,0,45,*,<=50K
47,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
78,Local-gov,Bachelors,Married,White-Collar,Husband,Asian-Pac-Islander,Male,0,2364,40,United-States,>50K
63,Self-emp-inc,Bachelors,Married,White-Collar,Husband,White,Male,7922,0,45,United-States,>50K
42,Private,High School grad,Married,Other,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Local-gov,High School grad,Married,Professional,Husband,White,Male,0,0,40,United-States,>50K
19,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,1518,10,United-States,<=50K
30,Private,High School grad,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,High School grad,Married,Blue-Collar,Wife,White,Male,0,0,36,United-States,<=50K
62,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,Black,Female,0,0,10,United-States,<=50K
54,Private,*,Married,Sales,Husband,White,Male,4036,0,45,United-States,>50K
45,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,High School grad,Married,Blue-Collar,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,Dropout,Never-Married,White-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,High School grad,Widowed,Other,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,*,Married,White-Collar,Husband,White,Male,0,0,54,*,>50K
28,Private,Dropout,Separated,Professional,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Private,Bachelors,Married,Service,Husband,White,Female,0,0,40,*,<=50K
38,Private,Associates,Separated,White-Collar,Wife,White,Male,0,0,65,United-States,>50K
18,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,8,United-States,<=50K
23,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Female,0,0,50,United-States,<=50K
61,Private,Associates,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Self-emp-inc,*,Separated,Blue-Collar,Wife,White,Female,7687,0,50,United-States,>50K
35,Private,High School grad,Married,Professional,Husband,Asian-Pac-Islander,Male,4709,0,40,United-States,<=50K
24,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Female,0,0,36,United-States,<=50K
26,Local-gov,Bachelors,Never-Married,White-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,Masters,Married,Professional,Husband,White,Male,0,0,45,United-States,>50K
57,Local-gov,*,Married,Professional,Not-in-family,White,Male,0,0,60,*,>50K
53,Local-gov,High School grad,Married,Admin,Husband,White,Female,0,0,40,United-States,<=50K
59,State-gov,Associates,Married,Admin,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,Dropout,Never-Married,White-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,High School grad,Married,Professional,Unmarried,Asian-Pac-Islander,Female,0,0,30,United-States,<=50K
33,Private,High School grad,Never-Married,White-Collar,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,Associates,Married,Admin,Wife,Black,Female,0,0,20,United-States,>50K
48,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,1591,96,United-States,<=50K
20,Private,Associates,Never-Married,Admin,Not-in-family,Black,Female,0,0,30,United-States,<=50K
35,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,42,United-States,<=50K
38,State-gov,Dropout,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,United-States,>50K
28,Private,High School grad,Never-Married,Admin,Unmarried,Black,Female,0,0,40,United-States,<=50K
45,Private,Associates,Married,Admin,Husband,White,Male,7687,0,40,United-States,>50K
31,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,90,United-States,<=50K
47,State-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States,>50K
